REF_ID_COD,UNIQUE_ID,DATA_SOURC,LOC_METHOD,ORIG_ID,SLIDE_NAME,LENGTH_ft,WIDTH_ft,DEPTH_ft,SLOPE,TYPE_MOVE,MOVE_CLASS,CONTR_FACT,TYPE_MTRL,AREA_ft2,VOLUME_ft3,DEEP_SHAL,DAMAGES,LOSSES,COMMENTS,YEAR,DATE_RANGE,MONTH,DAY,FID,ANNUAL_COS,REPAIR_COS,REACTIVATI,longitude,latitude,session_source_key
ODOT2011,LS_35,Oregon Department of Transportation, ,SL002-0055-47RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF onto shoulder;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:55.47;Frequency:1 to 2 times a yr;,0, , , ,35,157.8249969482422,78530.203125, ,-121.68223664848279,45.69384007143686,census_tiger_boundaries
ODOT2011,LS_36,Oregon Department of Transportation, ,SL002-0057-48RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF onto shoulder;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:57.48;Frequency:every 5 yrs or less;,0, , , ,36,251.0800018310547,112461.0, ,-121.64158886094872,45.699681371350565,census_tiger_boundaries
ODOT2011,LS_37,Oregon Department of Transportation, ,SL002-0058-78RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:58.78;Frequency:2 times a yr;,0, , , ,37,432.1499938964844,3048680.0, ,-121.61662585607621,45.704385416232164,census_tiger_boundaries
ODOT2011,LS_38,Oregon Department of Transportation, ,SL002-0060-30RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.3;Frequency:every 1 to 2 yrs;,0, , , ,38,367.19000244140625,148086.0, ,-121.58538755775388,45.705552695280936,census_tiger_boundaries
ODOT2011,LS_39,Oregon Department of Transportation, ,SL002-0060-38RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF on roadway;Lanes Affected:2;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.38;Frequency:every 1 to 2 yrs;,0, , , ,39,240.55999755859375,1168700.0, ,-121.58385648244801,45.70585526806214,census_tiger_boundaries
ODOT2011,LS_40,Oregon Department of Transportation, ,SL002-0060-48LW1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.48;Frequency:every yr;,0, , , ,40,0.0,0.0, ,-121.57958058529553,45.707130198056,census_tiger_boundaries
ODOT2011,LS_41,Oregon Department of Transportation, ,SL002-0060-48RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.48;Frequency:every yr;,0, , , ,41,240.55999755859375,108998.0, ,-121.58181638929305,45.70635419880878,census_tiger_boundaries
ODOT2011,LS_42,Oregon Department of Transportation, ,SL002-0060-58LW1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF onto shoulder;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.58;Frequency:every yr;,0, , , ,42,0.0,0.0, ,-121.58143251369206,45.706688654514224,census_tiger_boundaries
ODOT2011,LS_43,Oregon Department of Transportation, ,SL002-0060-63RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, , Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.63;Frequency:every yr;,0, , , ,43,240.55999755859375,173132.0, ,-121.57903993719236,45.70695421865786,census_tiger_boundaries
ODOT2011,LS_44,Oregon Department of Transportation, ,SL002-0061-11RE1, ,0,0,0,0, ,Rockfall, , ,0,0, ,Road Impact:RF contain in ditch;, ," Hwy Name:Columbia River; Hwy Number:002;Mile Post:60.11;Frequency:every 5 yrs or less;site failed 2005-06, mitigated w/ cut and  hor drains",0, , , ,44,0.0,0.0, ,-121.56919349590795,45.70720628860674,census_tiger_boundaries
