OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,longitude,latitude,session_source_key
127,21524390,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1631607886000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,HY 74  E/ FAIRVIEW AV,,WF,FI,33.747887,-116.893135,nan,nan,{7EC18D32-719E-4CBD-B70E-294E547F7D0F},nan,0,0.0,0.0,0,0.0,0.0,nan,1,126974,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC08,CDF,CARRU,US-CA,,,,,nan,2021-CARRU-126974,No Decision,nan,,nan,1631608714847,1631608714847,0,,,{7EC18D32-719E-4CBD-B70E-294E547F7D0F},a2374238-d3a1-4c4c-b9e3-add27040904d,,-116.89313499999996,33.74788700000005,nifc_wildfire_incidents
128,3085669,,DEFAULT,nan,nan,wildcad,0.1,0.1,ARAOC,nan,,,,,,,,,Human,,,K19V,,1497546360000,,nan,nan,nan,nan,nan,PA,1502,SACC,nan,nan,nan,,,COTTONWOOD,,WF,FI,35.11021,-98.32795,0.1,nan,{4ADF7437-2866-420F-81CF-99BD7E7D825D},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000803,nan,nan,,Caddo,,40015,,OKCOA,,BIA,Federal,,,,,nan,,SA02,BIA,OKANA,US-OK,,,,,nan,2017-OKANA-000803,No Decision,nan,,nan,1497632682953,1499099832647,0,,,{4ADF7437-2866-420F-81CF-99BD7E7D825D},ae3b8aa8-89bc-4085-99ee-66ccede5d89b,,-98.32795,35.11021000000005,nifc_wildfire_incidents
129,5929170,,DEFAULT,nan,nan,lacocad,nan,0.1,CALACC,nan,,,,,,,,,Unknown,,,,,1554679426000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,LAC-105031,,WF,FI,34.03339,-118.1804,nan,nan,{B4D95794-FB26-4D3B-987A-2CED53549044},nan,0,nan,nan,0,nan,nan,nan,1,105031,nan,nan,,Los Angeles,CALACC,06037,C&L,CALAC,,,,,,,,nan,,SC08,C&L,CALAC,US-CA,,,,,nan,2019-CALAC-105031,No Decision,nan,,nan,1554679802320,1554679802320,0,,,{B4D95794-FB26-4D3B-987A-2CED53549044},c296a4e7-6065-4f72-a6be-438143dc2bec,,-118.18039999999996,34.033390000000054,nifc_wildfire_incidents
130,6989981,,DEFAULT,nan,nan,cfcad,nan,0.1,CASCCC,nan,,,,,,,,,Unknown,,,MUJ7,,1570054385000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,NILES,,WF,FI,37.597813,-121.946867,nan,nan,{E3471E75-7E01-45F2-A90E-6FF2131F0BF3},nan,0,nan,nan,0,nan,nan,nan,1,007133,nan,nan,,Alameda,CASCCC,06001,,CASCU,,,,,,,,nan,,NC03A,,CASCU,US-CA,,,,,nan,2019-CASCU-007133,No Decision,nan,,nan,1570054388700,1570054485577,0,,,{E3471E75-7E01-45F2-A90E-6FF2131F0BF3},61811949-d034-43f7-8fce-c60af2ecf18b,,-121.94686699999994,37.59781300000003,nifc_wildfire_incidents
131,23829313,,DEFAULT,nan,nan,IROC,nan,nan,CAMRCC,nan,,,,,,,,,,,,,,1599504240000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,MARINWOOD,,WF,FI,nan,nan,nan,nan,{18A872CF-ED3B-4D42-AB79-A6DB69B284AD},nan,0,nan,nan,0,nan,nan,nan,1,002263,nan,nan,,Marin,CALNCC,06041,,,,Private,Private,,,,,nan,,NC03A,CAL FIRE,CAMRN,US-CA,,,,,nan,2020-CAMRN-002263,No Decision,nan,,nan,1650043269383,1650043269383,0,,,{0585AA91-67BA-41C9-8A90-E3FE3EE515E4},c3498754-5bde-4f42-9b0f-1e25e4c12d27,,-122.5369444,38.0283333,nifc_wildfire_incidents
132,3883623,,DEFAULT,nan,nan,wildcad,0.1,0.1,ARAOC,nan,,,,,,,,,Undetermined,,,LLV3,,1520370240000,,nan,nan,nan,nan,nan,PN,1502,SACC,nan,nan,nan,,,Antioch,,WF,FI,34.68679,-97.33633,nan,nan,{61CBEB55-2836-4878-BCAC-5FA2C2C576FA},nan,0,1.0,1.0,0,0.0,0.0,nan,1,000375,nan,nan,,Garvin,,40049,,,,,,,,,,nan,,SA03,DVF,OKOKS,US-OK,,,,,nan,2018-OKOKS-000375,No Decision,nan,,nan,1520371156420,1520379268183,0,,,{61CBEB55-2836-4878-BCAC-5FA2C2C576FA},518c5dd0-6203-4776-b3ee-846bc3191467,,-97.33632999999998,34.68679000000003,nifc_wildfire_incidents
133,20101589,,DEFAULT,nan,nan,firecode,nan,nan,CACCCC,nan,,,,,,,,,,,,N3AK,,1624081020000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,GIBSON,,WF,FI,nan,nan,nan,nan,{51FD0656-123E-4F98-99C6-C3EE5DDAFF32},nan,0,0.0,0.0,0,1.0,0.0,nan,1,001647,nan,nan,,Tulare,CACCCC,06107,BIA,CACCA,,BIA,Federal,,,,,nan,,SC04,BIA,CATIA,US-CA,,,,,nan,2021-CATIA-001647,No Decision,nan,,nan,1624126355290,1624126355290,0,,,{51FD0656-123E-4F98-99C6-C3EE5DDAFF32},77884641-20f3-4cc0-8c91-10504850356a,,-118.78583333299996,36.02305555600003,nifc_wildfire_incidents
134,3383919,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,K8TA,,1501310700000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,POW WOW,,WF,FI,nan,nan,nan,nan,{FE2AB6FA-7A76-4A54-AC00-40BE5CFD1D2E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000175,nan,nan,,Benson,,38005,,NDSHR,,USFWS,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2017-NDFTA-000175,No Decision,nan,,nan,1501687223033,1501687274607,0,,,{FE2AB6FA-7A76-4A54-AC00-40BE5CFD1D2E},c2f7993e-4212-44ca-be3b-9d3642c92dd7,,-99.01749999999998,47.97555556000003,nifc_wildfire_incidents
135,22601190,,DEFAULT,nan,nan,cfcad,nan,0.1,CABECC,nan,,,,,,,,,Undetermined,,,,,1638612005000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,BROADWAY,,WF,FI,36.20023,-121.133774,nan,nan,{1DA285A1-8C64-4DFC-B92C-9BEC99ECFF42},nan,0,0.0,0.0,0,0.0,0.0,nan,1,006875,nan,nan,,Monterey,CABECC,06053,,,,Private,Private,,,,,nan,,SC06,CDF,CABEU,US-CA,,,,,nan,2021-CABEU-006875,No Decision,nan,,nan,1638618278000,1638618333450,0,,,{1DA285A1-8C64-4DFC-B92C-9BEC99ECFF42},d8ce7e9b-8f33-4888-bfde-1e8c67aec307,,-121.13377399999996,36.20023000000003,nifc_wildfire_incidents
136,7081182,,DEFAULT,nan,nan,cfcad,nan,0.1,CAMECC,nan,,,,,,,,,Unknown,,,MVB4,,1570842194000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,FELIZ,,WF,FI,38.995706,-123.179114,nan,nan,{9C0F69AC-FE4C-4684-9A2F-0BEE26934D71},nan,0,nan,nan,0,nan,nan,nan,1,012586,nan,nan,,Mendocino,CAMECC,06045,,CAMEU,,,,,,,,nan,,NC02,,CAMEU,US-CA,,,,,nan,2019-CAMEU-012586,No Decision,nan,,nan,1570842199233,1570939523890,0,,,{9C0F69AC-FE4C-4684-9A2F-0BEE26934D71},e4b5a80b-978d-4c5b-930d-7a37dad1aec0,,-123.17911399999996,38.99570600000004,nifc_wildfire_incidents
137,15308788,,DEFAULT,nan,nan,cfcad,nan,0.1,CACICC,nan,,,,,,,,,Unknown,,,,,1601004176000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,CEDAR,,WF,FI,38.706889,-120.762534,nan,nan,{5EAC6EA8-80AD-4F62-8FF9-331377674976},nan,0,nan,nan,0,nan,nan,nan,1,028932,nan,nan,,El Dorado,CACICC,06017,,,,Private,Private,,,,,nan,,NC07,,CAAEU,US-CA,,,,,nan,2020-CAAEU-028932,No Decision,nan,,nan,1601004178863,1601004260713,0,,,{5EAC6EA8-80AD-4F62-8FF9-331377674976},f37686cc-40cf-4e75-95d6-07609e1ca74b,,-120.76253399999996,38.70688900000005,nifc_wildfire_incidents
138,1423003,,DEFAULT,nan,nan,wildcad,nan,2.0,WACWC,nan,,,,,,,,,Undetermined,,,,,1467515974000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,Power Line,,WF,FI,47.17794,-120.8003,nan,nan,{BE4A6DC7-695E-468A-A681-99FDE4154F8C},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000218,nan,nan,,Kittitas,,53037,,,,,,,,,,nan,,NW05,DNR,WASES,US-WA,,,,,nan,2016-WASES-000218,No Decision,nan,,nan,1467670598037,1467670598037,0,,,{BE4A6DC7-695E-468A-A681-99FDE4154F8C},856c4f2a-05f8-40a7-8188-8f188bf902ae,,-120.8003,47.177940000000035,nifc_wildfire_incidents
139,19323191,,DEFAULT,nan,nan,cfcad,nan,0.1,CALNCC,nan,,,,,,,,,Unknown,,,,,1618439614000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,BEN,,WF,FI,38.545645,-123.243068,nan,nan,{70B03EA4-65CF-4B5F-8C3C-3CDBA0899830},nan,0,nan,nan,0,nan,nan,nan,1,005995,nan,nan,,Sonoma,CALNCC,06097,,,,Private,Private,,,,,nan,,NC02,,CALNU,US-CA,,,,,nan,2021-CALNU-005995,No Decision,nan,,nan,1618439622843,1618440053557,0,,,{70B03EA4-65CF-4B5F-8C3C-3CDBA0899830},12826561-3565-4458-9bcc-40e96f8b444b,,-123.243068,38.54564500000003,nifc_wildfire_incidents
140,7519183,,DEFAULT,nan,nan,cfcad,nan,0.1,CALNCC,nan,,,,,,,,,Unknown,,,M1BK,,1578090473000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,HOFACKER,,WF,FI,38.840817,-122.602383,nan,nan,{6F028EDF-678A-4E17-ABAA-67ED9980213C},nan,0,nan,nan,0,nan,nan,nan,1,000141,nan,nan,,Lake,CALNCC,06033,,CALNU,,,,,,,,nan,,NC02,,CALNU,US-CA,,,,,nan,2020-CALNU-000141,No Decision,nan,,nan,1578090478390,1584982474320,0,,,{6F028EDF-678A-4E17-ABAA-67ED9980213C},ed1ead6a-3fae-4ef3-9b03-f0d4c062f5f6,,-122.60238299999996,38.84081700000007,nifc_wildfire_incidents
141,1229005,,DEFAULT,nan,nan,ics209,1038.0,nan,,15000.0,,,,,Moderate,,,,Human,,,,,1460329200000,Type 4 Incident,nan,nan,100.0,nan,nan,,,SACC,1460415600000.0,1460329200000.0,1460415600000.0,F,Type 4 IC,Blackout,,WF,FI,nan,nan,nan,nan,{C9AE67DE-E88D-4617-8F76-9C3E1E834264},nan,0,nan,nan,0,nan,nan,nan,1,000003,100.0,nan,Crestview,Okaloosa,,12091,,FLEAQ,,,,Tallahassee,,,25W,26.0,02N,SA44,,FLEAQ,US-FL,,,Brush (2 feet),Tall Grass (2.5 feet),nan,2016-FLEAQ-000003,No Decision,nan,,nan,1460409842850,1460409842850,0,,,{C9AE67DE-E88D-4617-8F76-9C3E1E834264},853247b0-9e12-43bf-8ab3-9ca11c60d78f,,-86.71861109999998,30.650833300000045,nifc_wildfire_incidents
142,23835292,,DEFAULT,nan,nan,cfcad,nan,0.01,CAMMCC,nan,,,,,,,,,Undetermined,,,,,1653334426000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,E SANDY MUSH RD / HEALY RD,,WF,FI,37.185353,-120.43751,nan,nan,{DD63D8A9-6642-4BED-8729-2844C3AEE4EB},nan,0,0.0,0.0,0,0.0,0.0,nan,1,011067,nan,nan,,Merced,CAMMCC,06047,,,,Private,Private,,,,,nan,,SC05,CAL FIRE,CAMMU,US-CA,,,,,nan,2022-CAMMU-011067,No Decision,nan,,nan,1653335750697,1653335750697,0,,,{0A217CE5-F70C-4A66-8233-E6CA66D3C8E8},b66be57f-5b59-4cec-8577-2ff398a230bf,,-120.43751,37.185353,nifc_wildfire_incidents
143,23862424,,DEFAULT,nan,nan,IROC,nan,nan,CAKRCC,nan,,,,,,,,,,,,,,1664076660000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,EAGLE,,WF,FI,nan,nan,nan,nan,{9592629C-0FC5-4F39-8F44-637EBE174C31},nan,0,nan,nan,0,nan,nan,nan,1,046335,nan,nan,,Kern,CAKRCC,06029,,,,Private,Private,,,,,nan,,SC05,C&L,CAKRN,US-CA,,,,,nan,2022-CAKRN-046335,No Decision,nan,,nan,1664158340580,1664158340580,0,,,{EA112CBA-6D94-4C46-83BF-1B84B87C08D8},7eadbde5-067f-4ae7-a3fc-3b59ecd6f477,,-119.0166667,35.52,nifc_wildfire_incidents
144,14649588,,DEFAULT,nan,nan,firecode,nan,nan,ORWSC,nan,,,,,,,,,,,,NKJ9,,1599540780000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,HWY 26 MP 96.5,,WF,FI,nan,nan,nan,nan,{B3A0A3B8-E53B-41F0-A553-330913015A40},nan,0,1.0,0.0,0,0.0,0.0,nan,1,000086,nan,nan,,Wasco,ORWSC,41065,BIA,ORWSA,,BIA,Federal,,,,,nan,,NW06,BIA,ORWSA,US-OR,,,,,nan,2020-ORWSA-000086,No Decision,nan,,nan,1599543910800,1600043548247,0,,,{B3A0A3B8-E53B-41F0-A553-330913015A40},8b8f2eb8-5347-48e8-90a9-860e3931a591,,-121.38333333299994,44.836388889000034,nifc_wildfire_incidents
145,19418798,,DEFAULT,nan,nan,cfcad,nan,0.1,CAYICC,nan,,,,,,,,,Undetermined,,,,,1619128648000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,MARY,,WF,FI,41.462217,-122.906317,nan,nan,{CD16C8B1-DB39-4D90-A2BA-A7EC53625FF7},nan,0,nan,nan,0,nan,nan,nan,1,002959,nan,nan,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,nan,,NC04,,CASKU,US-CA,,,,,nan,2021-CASKU-002959,No Decision,nan,,nan,1619128659693,1620679413687,0,,,{CD16C8B1-DB39-4D90-A2BA-A7EC53625FF7},40199b89-e7f4-4a7a-81c5-5d3f691c2479,,-122.90631699999994,41.46221700000007,nifc_wildfire_incidents
146,23857175,,DEFAULT,nan,nan,cfcad,nan,0.01,CAMECC,nan,,,,,,,,,Undetermined,,,,,1661550607000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,WEST,,WF,FI,39.272795,-123.21985,nan,nan,{CAD08A09-84CE-416D-9986-1D855F8C633E},nan,0,0.0,0.0,0,0.0,0.0,nan,1,009792,nan,nan,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,nan,,NC02,CAL FIRE,CAMEU,US-CA,,,,,nan,2022-CAMEU-009792,No Decision,nan,,nan,1661557404880,1661557404880,0,,,{64D1E84B-BA3A-4123-821F-FAC250674A20},db856dc2-5bfd-4c94-897b-21293e30b37a,,-123.21985,39.272795,nifc_wildfire_incidents
147,1403604,,DEFAULT,nan,nan,firebeans,0.1,0.0,AKYTDC,0.0,,,,,,,,,Natural,,,KB8F,,1466985307000,,nan,nan,nan,nan,nan,,,AKCC,nan,nan,nan,,,F/A #10,,WF,FI,67.46667,-149.4,nan,nan,{6A2AC1E4-64E5-4E8F-9769-6E5981CE387C},nan,0,1.0,nan,0,0.0,0.0,nan,1,000344,nan,nan,,Yukon-Koyukuk,,02290,,AKDYN,,ANCSA,Private,,,,,nan,,AK03,BLM,AKUYD,US-AK,,,,,nan,2016-AKUYD-000344,No Decision,nan,,nan,1466987428440,1469214664513,0,,,{6A2AC1E4-64E5-4E8F-9769-6E5981CE387C},124cc6ef-6d92-4e8a-905f-0134588d0638,,-149.39999999999998,67.46667000000008,nifc_wildfire_incidents
148,3637821,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,LGG4,,1498482000000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,SHEEP MOUNTAIN 1,,WF,FI,nan,nan,nan,nan,{691C5DDF-6E29-4C4D-97EC-DDEDF91FD7E9},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000006,nan,nan,,Jefferson,,30043,,MTBUD,,BLM,Federal,,,,,nan,,NR11,BLM,MTBUD,US-MT,,,,,nan,2017-MTBUD-000006,No Decision,nan,,nan,1509044537507,1509044581693,0,,,{691C5DDF-6E29-4C4D-97EC-DDEDF91FD7E9},76d8efd3-1679-4bf3-816a-93cc5be851e9,,-112.03666667,46.49027778000004,nifc_wildfire_incidents
149,727255,,DEFAULT,nan,nan,firecode,nan,nan,,nan,,,,,,,,,,,,JPR3,,1430343600000,,nan,nan,nan,nan,nan,,,EACC,nan,nan,nan,,,RL 400,,WF,FI,nan,nan,nan,nan,{A06FA37F-1063-4B2A-8119-2A62175D057F},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000400,nan,nan,,Beltrami,,27007,,MNRLA,,BIA,Federal,,,,,nan,,,,MNRLA,US-MN,,,,,nan,2015-MNRLA-000400,No Decision,nan,,nan,1430707823630,1430707849860,0,,,{A06FA37F-1063-4B2A-8119-2A62175D057F},31ce38b3-5d4c-4a15-a34b-bf5fd1d24885,,-95.04029999999996,47.85750000000007,nifc_wildfire_incidents
150,3845703,,DEFAULT,nan,nan,wildcad,208.0,0.1,COPBC,nan,,,,,,,,,Undetermined,,,,,1515606353000,,nan,nan,nan,nan,nan,,,RMCC,nan,nan,nan,,,Green Mountain Piles-South Platte RD,,RX,FI,39.32256,-105.3586,nan,nan,{A936BFC5-31CA-4657-8809-99F53D364E7A},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000033,nan,nan,,Jefferson,,08059,,,,,,,,,,nan,,RM29,FS,COPSF,US-CO,,,,,nan,2018-COPSF-000033,No Decision,nan,,nan,1518640551170,1519165345727,0,,,{A936BFC5-31CA-4657-8809-99F53D364E7A},01bac333-0118-4fc8-a9b5-2c0e3de4ef0f,,-105.35859999999995,39.32256000000007,nifc_wildfire_incidents
151,22390789,,DEFAULT,nan,nan,cfcad,nan,0.1,CARRCC,nan,,,,,,,,,Undetermined,,,,,1637028794000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,VARNER,,WF,FI,33.743934,-116.242836,nan,nan,{72CF511E-AED2-4DC8-97D0-5CED40837CE1},nan,0,0.0,0.0,0,0.0,0.0,nan,1,159123,nan,nan,,Riverside,CARRCC,06065,,,,Private,Private,,,,,nan,,SC12,CDF,CARRU,US-CA,,,,,nan,2021-CARRU-159123,No Decision,nan,,nan,1637037905587,1637303773800,0,,,{72CF511E-AED2-4DC8-97D0-5CED40837CE1},467e1bf2-dd24-47b7-9bcb-79ead9859324,,-116.24283599999995,33.743934000000024,nifc_wildfire_incidents
152,19443989,,DEFAULT,nan,nan,firecode,nan,nan,NDNDC,nan,,,,,,,,,,,,NZF1,,1619299560000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,WARTOWN,,WF,FI,nan,nan,nan,nan,{64EDA47B-F2DB-46A5-A251-873C55AC626A},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000204,nan,nan,,Benson,NDNDC,38005,BIA,NDFTA,,BIA,Federal,,,,,nan,,NR17,BIA,NDFTA,US-ND,,,,,nan,2021-NDFTA-000204,No Decision,nan,,nan,1619313823047,1619313863410,0,,,{64EDA47B-F2DB-46A5-A251-873C55AC626A},aab05a03-981c-4a18-b8c4-17e2753bbc53,,-98.71388888899996,47.86194444400007,nifc_wildfire_incidents
153,7005574,,DEFAULT,nan,nan,wildcad,nan,nan,CANCIC,nan,,,,,,,,,Unknown,,,,,1570117440000,,nan,nan,nan,nan,nan,,,ONCC,nan,nan,nan,,,Beaver Slide Rx 160,,RX,FI,40.14928,-123.2588,nan,nan,{B24073AD-BCF0-45B4-84BD-3310107252B8},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000897,nan,nan,,Trinity,CAFICC,06105,FS,CASRF,,,,,,,,nan,,NC04,FS,CASRF,US-CA,,,,,nan,2019-CASRF-000897,No Decision,nan,,nan,1570118946807,1583865453740,0,,,{B24073AD-BCF0-45B4-84BD-3310107252B8},a629e45a-63bb-473c-bfb0-6c6ffbd6c7a5,,-123.26579999999996,40.14623000000006,nifc_wildfire_incidents
154,20017195,,DEFAULT,nan,nan,cfcad,nan,0.1,CAGVCC,nan,,,,,,,,,Undetermined,,,N2QY,,1623529711000,,nan,nan,nan,nan,nan,PN,1522,ONCC,nan,nan,nan,,,SPRING,,WF,FI,39.264761,-121.414906,nan,nan,{4E4B18A2-82BC-4E2B-BF85-AEED88C7C985},nan,0,1.0,0.0,0,0.0,0.0,nan,1,014801,nan,nan,,Yuba,CAGVCC,06115,,,,Private,Private,,,,,nan,,NC05,,CANEU,US-CA,,,,,nan,2021-CANEU-014801,No Decision,nan,,nan,1623529759997,1623531513350,0,,,{4E4B18A2-82BC-4E2B-BF85-AEED88C7C985},a85d75e1-3af9-45c4-bc70-6146076ad931,,-121.41490599999996,39.26476100000008,nifc_wildfire_incidents
155,23843146,,DEFAULT,nan,nan,wildcad,1.0,1.0,SDGPC,nan,,,,,,,,,Undetermined,,,PS24,,1656878280000,,nan,nan,nan,nan,nan,PN,1522,RMCC,nan,nan,nan,,,27,,WF,FI,41.79333,-103.5579,nan,nan,{3FC3EC7D-B711-4D31-A3E0-742DF239ACDF},nan,0,1.0,0.0,0,0.0,0.0,nan,1,220410,nan,nan,,Scotts Bluff,SDGPC,31157,,,,Private,Private,,,,,nan,,RM25,SFS,NENES,US-NE,,,,,nan,2022-NENES-220410,No Decision,nan,,nan,1656885420070,1656886244283,0,,,{8F26CD06-D4DA-41D3-A45B-32008C7C45D8},afd631d0-21be-4fbf-86eb-e1568aa620d8,,-103.5579,41.79333,nifc_wildfire_incidents
156,6623993,,DEFAULT,nan,nan,firecode,nan,nan,ORRICC,nan,,,,,,,,,,,,MK1Q,,1565049300000,,nan,nan,nan,nan,nan,,,NWCC,nan,nan,nan,,,ROSEBURG / COOS BAY BLM SUPPOR,,WF,FI,nan,nan,nan,nan,{3E8765B1-2C3F-4411-A8FC-449CDFCF6088},nan,0,1.0,0.0,0,0.0,0.0,nan,1,1900190,nan,nan,,Douglas,ORRICC,41019,BLM,ORROD,,BLM,Federal,,,,,nan,,NW04,BLM,ORROD,US-OR,,,,,nan,2019-ORROD-1900190,No Decision,nan,,nan,1565049646887,1565049706357,0,,,{3E8765B1-2C3F-4411-A8FC-449CDFCF6088},256a9c70-3b8f-45d7-a03c-448b99718977,,-123.26222199999997,42.836944000000074,nifc_wildfire_incidents
157,21686389,,DEFAULT,nan,nan,cfcad,nan,0.1,CATCCC,nan,,,,,,,,,Undetermined,,,,,1632535977000,,nan,nan,nan,nan,nan,,,OSCC,nan,nan,nan,,,VIEW 2,,WF,FI,37.993309,-120.227416,nan,nan,{E04F32E8-C8FB-4BC6-9E1F-9BF5205AD631},nan,0,nan,nan,0,nan,nan,nan,1,012553,nan,nan,,Tuolumne,CATCCC,06109,,,,Private,Private,,,,,nan,,SC04,CDF,CATCU,US-CA,,,,,nan,2021-CATCU-012553,No Decision,nan,,nan,1632535987017,1632536032880,0,,,{E04F32E8-C8FB-4BC6-9E1F-9BF5205AD631},1b357335-1cf5-4e54-a275-b2384466303d,,-120.22741599999996,37.99330900000007,nifc_wildfire_incidents
158,6861579,,DEFAULT,nan,nan,wildcad,5.0,5.0,MTHDC,nan,,,,,,,,,Unknown,,,,,1564097869000,,nan,nan,nan,nan,nan,,,NRCC,nan,nan,nan,,,Diamond Gulch MA,,WF,FI,46.36657,-111.4524,nan,nan,{1057BE82-F950-4FF1-B49E-445EDAF9761D},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000096,nan,nan,,Broadwater,MTHDC,30007,,MTHNF,,,,,,,,nan,,NR11,FS,MTHLF,US-MT,,,,,nan,2019-MTHLF-000096,No Decision,nan,,nan,1568053914660,1568053914660,0,,,{1057BE82-F950-4FF1-B49E-445EDAF9761D},4f1eea71-3e83-4eb0-9bf2-d8b0f72e99e6,,-111.43939999999998,46.30842000000007,nifc_wildfire_incidents
159,23132796,,DEFAULT,nan,nan,IROC,nan,nan,WYTDC,nan,,,,,,,,,,,,,,1627007940000,,nan,nan,nan,nan,nan,,,GBCC,nan,nan,nan,,,Poker Hollow,,WF,FI,nan,nan,nan,nan,{DE99C0E8-9726-4ED7-86C5-B4D05C48B4A2},nan,0,nan,nan,0,nan,nan,nan,1,002113,nan,nan,,Lincoln,WYTDC,56023,FS,WYBTF,,USFS,Federal,,,,,nan,,GB10,FS,WYBTF,US-WY,,,,,nan,2021-WYBTF-002113,No Decision,nan,,nan,1643140322223,1643140322223,0,,,{DE99C0E8-9726-4ED7-86C5-B4D05C48B4A2},e04aaacf-8252-47c7-9165-ab9a7508a963,,-110.77805559999996,42.51027780000004,nifc_wildfire_incidents
160,7620375,,DEFAULT,nan,nan,wildcad,nan,nan,FLFIC,nan,,,,,,,,,Unknown,,,,,1580484351000,,nan,nan,nan,nan,nan,,,SACC,nan,nan,nan,,,CPT 022 Riverside,,RX,FI,29.41244,-81.79763,nan,nan,{89FC6D39-6CA0-4E56-B04D-DA71C886227B},nan,0,0.0,0.0,0,0.0,0.0,nan,1,000055,nan,nan,,Marion,FLFIC,12083,FS,FLFNF,,,,,,,,nan,,SA48,FS,FLFNF,US-FL,,,,,nan,2020-FLFNF-000055,No Decision,nan,,nan,1580484712170,1580486881493,0,,,{89FC6D39-6CA0-4E56-B04D-DA71C886227B},e5da2c0a-ebf5-4d33-9c7d-90c330a38b97,,-81.79762999999997,29.41244000000006,nifc_wildfire_incidents
